CustomerID,Revenue,Orders,Quantity
13670.0,349.7,1,282
13672.0,186.39000000000001,2,57
13673.0,387.44,2,114
13675.0,486.82000000000005,2,330
13678.0,232.6,1,924
13680.0,3719.12,4,1934
13681.0,827.83,4,360
13682.0,59.5,1,10
13684.0,65.13,1,38
13685.0,3119.44,7,5056
13686.0,72.0,1,70
13689.0,910.0,1,512
13690.0,172.25,1,67
13692.0,1488.32,3,1226
13694.0,65039.62,50,63312
13695.0,2504.13,15,1603
13697.0,151.29999999999998,1,177
13699.0,308.58000000000004,1,66
13700.0,2248.63,10,2281
13703.0,99.5,1,10
13704.0,2308.06,9,1531
13705.0,711.86,3,363
13706.0,330.79,1,189
13707.0,806.41,2,351
13708.0,285.33,1,301
13709.0,6307.650000000001,13,3508
13710.0,180.48,1,176
13711.0,252.06,2,140
13712.0,228.84,1,352
13715.0,1077.39,5,562
13716.0,138.28,1,138
13717.0,1445.01,6,1959
13718.0,306.55,2,173
13719.0,1041.68,5,609
13720.0,799.9,4,501
13721.0,524.14,1,316
13722.0,2375.41,3,1401
13723.0,199.85000000000002,1,43
13725.0,1980.56,8,806
13726.0,1079.6599999999999,2,1054
13727.0,333.48,2,162
13728.0,1016.14,6,458
13730.0,752.6,2,488
13731.0,610.59,2,278
13732.0,491.86,1,498
13735.0,2883.54,4,1128
13736.0,729.8,2,496
13737.0,339.59999999999997,1,125
13739.0,216.9,1,54
13740.0,350.75,1,425
13741.0,668.4300000000001,3,218
13742.0,3107.87,12,1115
13743.0,1341.6,7,1776
13744.0,1080.52,2,1153
13745.0,300.04,1,496
13747.0,79.6,1,8
13748.0,948.25,5,439
13750.0,1647.26,5,516
13751.0,296.25,1,152
13752.0,1175.38,6,874
13753.0,741.26,1,512
13754.0,282.59999999999997,2,214
13755.0,2108.06,9,1242
13756.0,5189.52,14,3188
13758.0,3190.55,7,1844
13759.0,659.4100000000001,2,287
13760.0,286.79,2,197
13761.0,1070.65,2,642
13762.0,306.72,1,272
13763.0,1714.96,1,728
13764.0,1519.42,3,926
13767.0,17220.36,37,7322
13769.0,2796.51,10,1163
13771.0,2634.45,4,1477
13772.0,1122.63,3,540
13774.0,345.0,1,192
13777.0,25977.16,33,12897
13778.0,178.7,1,70
13780.0,360.01,2,318
13781.0,127.84,1,30
13782.0,908.86,6,369
13784.0,2462.79,11,2493
13786.0,230.39999999999998,1,136
13787.0,309.04,2,337
13790.0,348.8,1,748
13791.0,1516.0,2,1200
13792.0,195.55,2,92
13798.0,37153.85,57,23948
13799.0,688.86,2,402
13800.0,558.32,1,331
13801.0,324.8,1,168
13802.0,4599.42,3,2572
13803.0,277.07,1,121
13804.0,2588.39,7,1462
13805.0,924.6,2,1900
13806.0,256.38,1,56
13807.0,112.6,1,36
13808.0,1747.66,5,782
13809.0,155.05,1,29
13810.0,1499.01,3,312
13811.0,814.5,3,68
13812.0,539.0,3,333
13813.0,1366.8600000000001,4,552
13814.0,1579.12,2,864
13815.0,4027.36,4,2560
13816.0,571.6700000000001,2,269
13817.0,382.98,2,211
13819.0,1140.35,3,1109
13821.0,385.64,2,153
13822.0,632.0,2,611
13823.0,957.66,2,439
13824.0,1698.94,5,768
13826.0,189.5,1,82
13827.0,409.8,3,138
13828.0,209.49,1,311
13831.0,2198.45,6,743
13832.0,52.199999999999996,1,28
13833.0,383.85,1,117
13835.0,834.57,4,442
13837.0,266.59000000000003,2,182
13838.0,674.82,4,254
13841.0,85.0,1,100
13842.0,3385.62,9,1768
13844.0,361.62,1,196
13845.0,312.98,1,182
13846.0,865.0600000000001,3,388
13848.0,1255.0,3,3700
13849.0,1537.95,2,1016
13850.0,1595.48,1,944
13851.0,2651.46,3,1705
13853.0,1090.14,1,312
13854.0,8109.5199999999995,25,2296
13856.0,388.5,3,494
13858.0,216.17,1,75
13859.0,201.16,1,129
13860.0,1245.9,5,591
13862.0,2209.36,8,1688
13863.0,305.78,1,224
13865.0,501.56,4,204
13866.0,145.67000000000002,1,57
13867.0,1005.09,3,501
13868.0,3192.54,2,1964
13869.0,3083.65,4,1709
13870.0,2770.94,8,1325
13871.0,6403.25,13,2806
13873.0,389.6,3,140
13874.0,540.45,1,180
13875.0,1786.79,5,1316
13876.0,122.7,1,36
13877.0,117.24,1,108
13878.0,1271.57,1,463
13880.0,3219.77,13,1842
13881.0,17159.52,20,10118
13882.0,1191.13,5,953
13883.0,2674.48,5,1436
13884.0,787.6,5,300
13885.0,506.8,2,182
13886.0,243.56,1,126
13887.0,349.55,1,147
13888.0,595.67,2,254
13889.0,416.90000000000003,1,146
13890.0,1883.8100000000002,10,831
13892.0,632.97,4,983
13893.0,821.1,1,190
13894.0,564.62,3,354
13895.0,2593.07,4,1365
13897.0,311.16,1,200
13898.0,155.93,1,133
13899.0,388.52,2,156
13900.0,740.95,3,430
13901.0,2867.2,5,1739
13904.0,332.64,2,332
13908.0,2369.55,4,1478
13911.0,2580.91,9,2731
13914.0,626.45,2,380
13917.0,272.04,2,228
13918.0,1212.8400000000001,2,1140
13919.0,384.81,2,474
13922.0,172.25,1,93
13923.0,351.13,1,185
13924.0,1838.8500000000001,6,1575
13925.0,678.25,4,331
13926.0,223.85000000000002,1,104
13927.0,348.99,1,214
13928.0,464.57,4,129
13929.0,842.65,2,143
13930.0,337.34,2,274
13931.0,1237.53,2,725
13932.0,307.4,1,72
13933.0,608.7900000000001,2,205
13934.0,922.1,1,390
13936.0,376.58,1,330
13937.0,158.85,1,123
13938.0,71.66,1,70
13939.0,568.55,3,847
13940.0,839.14,4,516
13941.0,5112.96,5,2364
13946.0,561.5699999999999,3,443
13947.0,90.6,1,44
13948.0,102.0,1,40
13949.0,2427.32,6,2474
13950.0,745.06,4,323
13951.0,674.45,3,459
13952.0,3251.071,2,1431
13953.0,3515.68,7,2724
13954.0,439.92,2,150
13955.0,322.96,2,154
13956.0,1019.27,5,486
13959.0,594.04,3,355
13960.0,230.22,2,142
13962.0,169.55,2,87
13963.0,664.54,4,460
13967.0,80.7,1,42
13969.0,9024.17,18,4528
13971.0,2758.26,8,1844
13972.0,190.25,2,187
13973.0,264.7,1,109
13974.0,413.59000000000003,1,249
13975.0,2461.2400000000002,6,1697
13976.0,357.98,1,154
13978.0,196.79000000000002,2,315
13979.0,869.87,1,639
13980.0,200.14,1,172
13982.0,1871.81,4,1136
13983.0,2603.43,12,1183
13984.0,920.51,5,679
13985.0,7060.13,15,3445
13986.0,320.46,1,430
13988.0,4147.96,6,3044
13989.0,1266.08,2,1313
13990.0,311.3,1,190
13991.0,852.88,6,995
13992.0,76.8,1,64
13993.0,3466.36,9,900
13994.0,2274.14,6,932
13995.0,1393.69,5,879
13999.0,3901.81,12,2243
14000.0,635.66,1,710
14001.0,2043.0800000000002,3,962
14002.0,529.73,2,877
14004.0,4582.64,7,2668
14005.0,2874.72,5,2478
14006.0,962.19,3,641
14009.0,695.61,2,365
14012.0,328.8,1,160
14013.0,473.02,3,462
14014.0,505.18,1,1076
14015.0,917.34,1,378
14016.0,4341.21,4,2125
14019.0,1421.61,3,1037
14020.0,642.8,2,441
14021.0,631.9,3,192
14022.0,440.0,1,487
14023.0,584.07,2,345
14024.0,327.7,2,150
14027.0,104.82,1,62
14029.0,467.66,2,198
14030.0,2358.84,8,1478
14031.0,17286.86,19,5788
14032.0,2975.59,11,2032
14034.0,648.89,3,420
14035.0,1428.02,5,739
14036.0,626.65,1,268
14037.0,147.20000000000002,2,46
14038.0,1560.38,3,965
14039.0,152.2,1,92
14040.0,3560.32,12,1544
14041.0,141.41,1,94
14044.0,646.42,4,304
14045.0,1659.75,4,535
14046.0,154.99,1,460
14047.0,1308.6100000000001,5,381
14048.0,409.93,1,288
14049.0,5578.72,4,3808
14050.0,746.36,2,689
14051.0,15610.390000000001,23,3756
14052.0,225.36,1,89
14053.0,260.25,2,215
14054.0,92.46,1,62
14055.0,725.6400000000001,1,216
14056.0,8152.71,23,4252
14057.0,6211.66,17,4873
14059.0,183.6,1,128
14060.0,6140.42,19,5386
14062.0,10464.85,12,5593
14064.0,1334.34,5,1772
14066.0,152.55,1,45
14067.0,374.7,2,361
14068.0,265.85,1,73
14071.0,1437.57,8,994
14073.0,151.04,1,130
14075.0,942.26,3,754
14076.0,118.67,1,79
14077.0,499.41999999999996,5,268
14078.0,1049.37,6,310
14079.0,375.1,1,301
14080.0,45.599999999999994,1,48
14081.0,921.62,2,592
14082.0,182.25,1,110
14083.0,1002.9,9,705
14085.0,4421.29,18,3177
14087.0,191.47,1,250
14088.0,50491.81,13,12665
14089.0,158.75,1,133
14090.0,76.32000000000001,1,72
14092.0,4076.91,14,2066
14093.0,433.86,1,391
14096.0,65164.79,17,16352
14098.0,147.35,1,104
14099.0,3104.17,11,2179
14100.0,191.95000000000002,1,63
14101.0,5976.79,6,6942
14102.0,1105.8799999999999,5,769
14104.0,216.20999999999998,2,72
14105.0,1266.23,1,800
14107.0,2703.23,7,1793
14108.0,597.91,2,381
14109.0,144.2,1,88
14110.0,5683.15,12,2445
14111.0,692.85,4,458
14112.0,2915.15,7,1651
14113.0,1840.42,4,745
14114.0,386.53,2,101
14116.0,1382.74,5,707
14117.0,90.0,1,72
14121.0,2780.15,4,2082
14124.0,419.58000000000004,1,1618
14125.0,2720.63,3,1628
14126.0,706.1300000000001,3,508
14127.0,709.71,3,321
14128.0,637.5,2,564
14129.0,1123.8600000000001,5,592
14130.0,480.91,1,257
14132.0,3586.0299999999997,11,3368
14133.0,605.64,3,348
14135.0,4690.31,15,3850
14138.0,965.8800000000001,2,600
14139.0,415.82,1,510
14140.0,935.05,2,811
14141.0,915.13,4,355
14142.0,311.81,1,313
14143.0,115.8,1,30
14145.0,3742.2,4,756
14146.0,4191.0,5,2437
14147.0,483.4,2,108
14148.0,157.2,1,16
14149.0,446.62,1,218
14150.0,658.64,2,496
14152.0,621.29,2,711
14154.0,1345.62,2,465
14155.0,118.75,1,25
14156.0,117210.08,55,57768
14157.0,424.89000000000004,2,271
14158.0,507.66,1,781
14159.0,4630.35,11,4348
14161.0,1097.6200000000001,3,450
14162.0,289.36,2,142
14163.0,2445.91,4,893
14164.0,1631.77,2,1033
14165.0,120.44,1,53
14167.0,562.59,4,147
14171.0,363.79,1,167
14173.0,450.84,4,150
14174.0,134.46,1,94
14175.0,3222.3,3,1515
14176.0,576.9000000000001,4,209
14177.0,549.46,4,204
14178.0,1600.26,7,1494
14179.0,701.57,2,319
14180.0,4748.52,25,719
14184.0,452.89,1,127
14185.0,197.65,1,6
14188.0,2054.36,6,1162
14189.0,4654.08,15,3937
14191.0,4684.76,13,3662
14193.0,853.39,2,445
14194.0,11349.52,21,5840
14195.0,1012.0,2,760
14196.0,335.52,1,142
14198.0,701.4,4,290
14199.0,185.39999999999998,1,28
14201.0,747.44,7,590
14204.0,150.61,1,72
14205.0,466.7,2,204
14206.0,328.15999999999997,1,276
14208.0,151.74,1,114
14209.0,2073.43,6,691
14210.0,1905.8400000000001,6,760
14211.0,2241.1,9,1242
14212.0,1070.48,1,1152
14214.0,1004.38,5,751
14215.0,1789.72,6,1358
14216.0,1839.3,4,594
14217.0,2004.98,17,689
14218.0,169.48000000000002,1,160
14219.0,89.94,1,78
14220.0,632.4,2,272
14221.0,3432.8,9,2191
14222.0,683.17,1,607
14223.0,991.13,3,585
14224.0,1009.73,4,483
14226.0,2214.79,5,1296
14227.0,3350.96,10,1820
14229.0,1547.2,3,610
14231.0,925.71,3,409
14232.0,2048.07,5,1941
14233.0,1462.72,4,680
14234.0,754.12,4,951
14235.0,3144.86,5,1959
14236.0,490.86,2,310
14237.0,161.0,1,38
14238.0,146.85,1,111
14239.0,2380.85,11,993
14240.0,890.34,2,418
14241.0,213.70000000000002,1,146
14242.0,280.55,2,123
14243.0,2588.77,10,1221
14245.0,1693.45,2,976
14246.0,1474.06,3,804
14247.0,136.76999999999998,1,47
14248.0,302.58,1,102
14250.0,1904.05,3,1200
14251.0,2879.7000000000003,5,1674
14256.0,969.0600000000001,2,414
14257.0,3099.7200000000003,5,1682
14258.0,12669.98,9,7100
14259.0,120.0,1,68
14261.0,1163.45,2,406
14262.0,2618.23,8,1645
14264.0,333.97,2,70
14265.0,530.18,2,330
14267.0,1516.24,3,530
14270.0,492.65000000000003,1,197
14271.0,112.32,1,88
14272.0,437.96,2,599
14273.0,559.97,4,264
14276.0,1119.74,3,744
14277.0,4188.0,3,1976
14280.0,134.04,1,52
14282.0,3701.44,15,2656
14284.0,595.25,2,161
14285.0,1910.01,4,541
14286.0,4628.75,3,4338
14287.0,176.63,3,261
14288.0,426.6,1,188
14289.0,911.26,6,292
14290.0,2314.65,5,915
14291.0,3883.25,11,2749
14292.0,4871.93,9,1663
14293.0,1046.56,4,709
14295.0,166.20000000000002,1,84
14297.0,1305.33,4,865
14298.0,51527.3,44,58343
14299.0,3965.62,9,2149
14300.0,43.2,1,32
14301.0,640.14,1,606
14304.0,383.45,1,139
14305.0,1858.96,3,1089
14306.0,2093.32,2,1075
14307.0,2995.72,6,2058
14309.0,2352.53,9,1633
14311.0,310.26,1,146
14312.0,1611.59,6,1012
14314.0,120.0,1,296
14315.0,2481.13,6,1021
14317.0,508.58000000000004,1,255
14320.0,477.79,2,325
14321.0,1530.75,5,2406
14323.0,605.0600000000001,2,350
14326.0,183.85,1,103
14327.0,311.65,1,139
14329.0,4975.24,7,3087
14331.0,462.65999999999997,2,252
14332.0,840.21,3,463
14333.0,415.2,1,58
14334.0,2552.21,8,1731
14335.0,454.86,2,375
14336.0,1614.91,4,1759
14338.0,588.22,2,335
14339.0,309.52,1,168
14340.0,134.7,1,58
14341.0,2166.98,8,1397
14342.0,668.5600000000001,4,347
14344.0,889.9300000000001,8,477
14345.0,108.97999999999999,1,50
14346.0,1021.58,2,605
14348.0,409.57,1,183
14349.0,133.5,1,86
14350.0,282.93,1,183
14351.0,51.0,1,12
14352.0,1078.96,4,538
14353.0,90.6,1,64
14354.0,163.62,2,210
14355.0,174.4,1,92
14356.0,701.23,2,277
14357.0,225.12,1,147
14359.0,912.18,3,371
14360.0,2118.03,4,1139
14362.0,151.5,1,96
14364.0,3717.35,8,1967
14367.0,9227.82,16,4426
14368.0,155.0,1,36
14371.0,100.5,1,34
14373.0,76.55,1,17
14375.0,235.56,1,184
14377.0,617.05,2,219
14379.0,348.1,2,292
14381.0,202.68,1,146
14382.0,615.49,1,1231
14383.0,1247.69,3,817
14385.0,202.11,3,159
14386.0,142.4,1,54
14387.0,1727.6,3,795
14388.0,3212.84,8,1941
14389.0,1043.46,2,729
14390.0,4642.57,9,2133
14393.0,67.95,1,13
14395.0,3479.91,9,1689
14396.0,487.99,2,225
14397.0,2612.96,19,1890
14400.0,574.7,1,454
14401.0,4051.48,13,4507
14403.0,1475.81,4,519
14404.0,1449.32,6,827
14406.0,156.75,1,77
14407.0,2157.73,6,1415
14408.0,2599.03,7,1610
14409.0,2059.4500000000003,6,1230
14410.0,1100.27,9,567
14411.0,1063.0,1,196
14412.0,770.03,2,786
14413.0,121.05,1,67
14414.0,1496.98,7,2512
14415.0,5855.57,13,2996
14416.0,490.22,2,326
14418.0,1937.25,3,1711
14419.0,1051.79,6,483
14420.0,387.52,1,334
14421.0,813.11,2,365
14422.0,4263.64,6,2906
14423.0,265.2,1,120
14424.0,322.08,1,48
14426.0,4481.67,10,2699
14427.0,363.34000000000003,2,228
14428.0,1224.06,5,428
14431.0,470.36,1,130
14432.0,2248.5,6,2013
14434.0,1372.8,6,368
14436.0,89.06,1,129
14437.0,63.0,1,60
14438.0,131.9,1,82
14439.0,2661.24,1,526
14440.0,2357.6800000000003,5,588
14441.0,1712.89,4,446
14442.0,1589.82,2,482
14443.0,1420.2,4,938
14446.0,1010.35,4,916
14447.0,1163.23,5,571
14448.0,375.35,2,104
14449.0,885.8,4,741
14450.0,483.25,3,241
14451.0,643.9,2,378
14452.0,259.05,2,116
14453.0,119.93,1,49
14456.0,3017.28,9,2885
14457.0,113.64,1,88
14459.0,1837.92,1,760
14460.0,434.34,3,881
14461.0,2103.06,3,766
14462.0,1980.57,11,956
14463.0,529.62,3,179
14465.0,1038.44,3,398
14466.0,2272.4,7,1006
14467.0,596.26,4,276
14470.0,461.19,2,193
14472.0,1852.67,8,1135
14473.0,234.34000000000003,2,88
14474.0,547.66,1,140
14475.0,925.85,3,447
14476.0,193.0,1,110
14477.0,1309.6,4,720
14479.0,316.25,2,117
14480.0,279.05,1,143
14481.0,636.51,2,489
14482.0,2022.81,6,1627
14483.0,137.1,1,97
14484.0,321.92,1,210
14485.0,162.8,1,70
14487.0,1165.48,6,712
14488.0,1064.28,1,799
14489.0,463.38,1,299
14491.0,340.93,2,139
14493.0,2383.2400000000002,5,1285
14494.0,139.56,1,92
14495.0,123.8,2,62
14496.0,538.8100000000001,2,159
14497.0,475.37,1,235
14498.0,1957.32,5,1098
14499.0,808.44,3,496
14500.0,356.85,3,117
14501.0,251.21,2,161
14502.0,2429.83,11,1480
14503.0,3543.26,6,2004
14504.0,673.26,4,308
14505.0,5859.43,8,2739
14506.0,1960.65,5,704
14507.0,1367.88,6,594
14508.0,268.05,2,129
14511.0,1314.81,5,784
14512.0,275.28,2,122
14513.0,455.59000000000003,3,361
14514.0,990.2,3,564
14515.0,2076.89,6,1110
14517.0,330.45,2,91
14518.0,174.37,1,278
14520.0,270.6,2,146
14522.0,974.54,4,525
14523.0,241.09,1,251
14524.0,1843.83,9,669
14525.0,4215.9,9,2637
14527.0,8507.13,55,2088
14528.0,364.21999999999997,1,278
14529.0,578.61,3,325
14530.0,2862.11,6,1395
14532.0,932.85,4,284
14533.0,1949.72,7,4019
14534.0,4397.3,18,2027
14535.0,2854.84,3,1824
14536.0,170.95,1,39
14537.0,355.56,1,120
14538.0,388.25,2,155
14539.0,537.48,2,428
14540.0,952.66,3,411
14541.0,1453.35,8,641
14542.0,103.25,1,19
14543.0,3599.73,16,675
14544.0,2004.3,2,1536
14546.0,2573.93,5,1313
14547.0,3974.75,8,2639
14548.0,652.8,2,256
14549.0,289.24,1,136
14550.0,757.37,2,389
14551.0,186.23,2,106
14552.0,164.22,1,90
14553.0,859.27,5,493
14554.0,2279.4900000000002,4,1443
14555.0,312.54,2,122
14557.0,788.38,1,510
14560.0,2237.77,22,1260
14561.0,1080.76,3,1014
14562.0,5006.77,18,1815
14565.0,3099.12,4,1540
14566.0,1432.0,1,800
14567.0,1530.3600000000001,2,412
14569.0,227.39,1,79
14570.0,218.06,2,95
14572.0,2804.54,7,1420
14573.0,1639.82,9,534
14576.0,35.400000000000006,1,12
14577.0,859.71,4,353
14578.0,168.63,1,240
14581.0,138.6,1,217
14582.0,114.11,1,73
14583.0,986.96,5,751
14584.0,1033.06,4,381
14585.0,157.05,1,91
14586.0,237.36,1,444
14587.0,1580.29,9,749
14589.0,39.75,1,5
14591.0,1320.21,4,1228
14592.0,557.94,3,407
14593.0,617.15,3,330
14594.0,363.33,2,183
14595.0,1740.6,6,978
14597.0,866.24,2,566
14598.0,221.97,1,189
14600.0,393.33000000000004,1,125
14601.0,213.96,1,168
14603.0,660.0,1,400
14606.0,12076.15,93,6187
14607.0,16209.5,14,11526
14608.0,1785.15,4,437
14609.0,601.56,4,7026
14616.0,406.08000000000004,3,104
14618.0,553.44,3,264
14619.0,394.44,1,152
14620.0,412.78000000000003,2,214
14621.0,1788.3600000000001,5,993
14622.0,320.58000000000004,1,146
14623.0,886.7,5,418
14624.0,225.85,2,162
14625.0,899.63,2,335
14626.0,2791.27,4,1403
14628.0,671.96,2,272
14629.0,955.26,2,378
14631.0,1006.98,3,622
14632.0,114.56,1,96
14633.0,344.90000000000003,1,96
14636.0,609.85,2,241
14638.0,443.6,1,166
14639.0,2984.49,6,1431
14640.0,2107.38,6,880
14641.0,110.46,1,90
14642.0,96.12,1,76
14643.0,693.8100000000001,2,815
14644.0,830.76,2,258
14645.0,597.09,2,381
14646.0,280206.02,73,196915
14647.0,236.04000000000002,1,91
14649.0,1402.59,4,1004
14651.0,653.75,2,343
14652.0,114.18,1,53
14653.0,1926.65,7,945
14655.0,1932.23,4,1089
14656.0,291.05,2,120
14657.0,848.22,4,466
14658.0,247.15,2,47
14659.0,2529.93,9,1195
14660.0,285.74,2,228
14661.0,107.95,1,35
14662.0,741.37,4,578
14664.0,636.24,2,465
14665.0,1835.7,5,740
14666.0,195.25,1,161
14667.0,9175.04,25,5319
14669.0,1259.24,3,770
14670.0,392.86,2,326
14672.0,765.55,2,454
14673.0,1736.4,5,1004
14675.0,596.36,1,336
14676.0,2548.2400000000002,6,2500
14680.0,28754.11,16,13476
14681.0,498.95,3,76
14682.0,52.0,2,80
14684.0,1201.51,5,821
14687.0,628.38,1,470
14688.0,5579.1,21,3584
14689.0,112.8,1,76
14690.0,355.05,2,167
14691.0,2114.33,5,707
14692.0,591.55,4,265
14693.0,172.9,1,34
14696.0,2078.95,7,1630
14697.0,188.60999999999999,2,181
14698.0,1217.27,5,602
14699.0,109.13000000000001,1,77
14700.0,2195.1,3,1314
14701.0,2526.09,9,921
14702.0,3251.79,17,1439
14703.0,318.17,1,183
14704.0,1493.96,9,1043
14705.0,179.0,1,100
14708.0,1126.37,3,621
14709.0,4921.04,13,2484
14710.0,599.48,4,375
14711.0,2839.62,11,966
14712.0,917.07,3,315
14713.0,2662.2,11,1613
14714.0,160.19,1,229
14715.0,867.38,4,521
14716.0,307.51,2,495
14719.0,1581.84,5,1025
14720.0,663.81,3,219
14722.0,180.42000000000002,1,118
14723.0,1122.3600000000001,6,673
14725.0,655.58,1,588
14727.0,268.58,1,62
14729.0,313.49,1,197
14730.0,1897.57,8,1078
14731.0,380.02,3,256
14732.0,2702.4900000000002,8,1405
14733.0,9585.91,12,3764
14735.0,6065.69,32,2264
14737.0,1164.55,3,345
14738.0,1314.45,7,601
14739.0,3902.28,7,3820
14740.0,1448.21,3,735
14741.0,1400.34,6,841
14744.0,1099.98,7,627
14745.0,1220.26,5,1038
14747.0,328.2,1,84
14748.0,1415.75,5,1223
14752.0,389.64,1,260
14753.0,563.15,1,211
14754.0,638.05,2,486
14755.0,5010.28,11,2219
14756.0,738.96,1,416
14757.0,420.5,1,160
14758.0,1484.06,4,419
14759.0,1625.97,3,569
14760.0,89.2,1,40
14761.0,255.9,2,118
14762.0,300.52,1,341
14764.0,278.3,1,190
14765.0,254.11,3,135
14766.0,2473.37,6,1349
14768.0,192.60000000000002,2,52
14769.0,10416.98,8,7239
14770.0,876.42,2,490
14772.0,139.26,1,82
14775.0,1011.9,3,1174
14776.0,2538.3,11,3134
14778.0,730.86,2,306
14779.0,386.15,3,84
14780.0,447.68,2,310
14782.0,200.10000000000002,1,114
14784.0,289.99,2,237
14785.0,77.4,2,84
14788.0,679.4399999999999,2,421
14789.0,197.64,1,116
14790.0,745.06,4,699
14792.0,6.2,1,2
14793.0,228.99,1,91
14794.0,1319.91,7,673
14795.0,131.45000000000002,1,17
14796.0,7975.49,17,5995
14798.0,173.74,3,150
14799.0,157.7,1,146
14800.0,4331.79,12,3644
14801.0,189.34,1,173
14803.0,845.55,3,370
14804.0,353.27,1,121
14805.0,546.4,4,114
14806.0,193.39000000000001,1,330
14808.0,2718.6,8,2120
14810.0,2085.33,11,1015
14813.0,152.88,2,66
14815.0,778.5,2,744
14816.0,271.85,1,5
14817.0,1110.34,2,655
14818.0,657.8,3,324
14819.0,272.07,2,109
14820.0,507.29,4,253
14821.0,48.800000000000004,1,20
14823.0,321.43,3,88
14824.0,1127.71,4,525
14825.0,2221.01,12,989
14828.0,2139.76,3,2172
14829.0,697.55,4,452
14830.0,188.88,1,164
14834.0,1720.3,6,734
14836.0,102.44999999999999,3,45
14837.0,1649.5,4,1436
14840.0,62.85,1,31
14841.0,3295.76,6,1778
14842.0,2824.69,4,1166
14844.0,3189.81,4,1833
14847.0,309.4,1,120
14849.0,7930.54,25,5694
14850.0,325.75,1,293
14851.0,511.35,2,325
14852.0,2836.69,6,1747
14853.0,475.8,2,82
14854.0,2740.03,7,1820
14855.0,645.65,2,267
14856.0,1290.53,3,711
14857.0,1173.12,2,464
14859.0,1353.74,4,671
14860.0,170.32,1,232
14861.0,125.79,1,117
14862.0,841.1999999999999,2,772
14863.0,266.76,1,132
14865.0,52.2,2,108
14866.0,14389.9,12,6752
14867.0,710.28,3,328
14868.0,2953.59,8,1405
14869.0,721.45,2,549
14870.0,327.25,1,119
14871.0,501.28000000000003,4,179
14873.0,519.68,1,168
14875.0,1465.3200000000002,2,558
14878.0,1476.09,9,799
14880.0,690.59,3,365
14881.0,255.4,1,316
14882.0,589.7,2,158
14883.0,761.59,6,790
14885.0,765.3199999999999,1,724
14886.0,364.8,1,160
14887.0,1862.0,1,1100
14888.0,369.2,1,184
14889.0,135.9,1,90
14890.0,125.65,1,51
14891.0,554.38,2,505
14893.0,1237.8500000000001,2,799
14894.0,655.75,1,265
14895.0,11138.710000000001,20,4851
14896.0,468.77000000000004,2,279
14897.0,1366.38,4,468
14898.0,1269.31,6,1001
14901.0,1421.29,9,661
14902.0,332.66,1,218
14903.0,2795.33,5,1531
14904.0,1025.44,2,1985
14905.0,616.15,2,287
14907.0,3501.1,7,1691
14908.0,277.8,1,132
14910.0,434.35,4,238
14911.0,143711.17,201,80240
14912.0,867.85,2,971
14913.0,1227.43,4,1743
14915.0,307.48,2,112
14916.0,1268.98,4,1136
14918.0,1610.15,2,675
14920.0,977.77,2,509
14921.0,1316.07,2,953
14923.0,749.1,1,418
14924.0,310.05,1,64
14929.0,223.88,1,136
14930.0,2362.96,3,1160
14931.0,1257.68,5,417
14932.0,363.53,1,80
14934.0,1890.94,2,1042
14935.0,1784.71,1,935
14936.0,8137.02,8,4085
14937.0,1621.88,3,484
14944.0,5900.25,12,2815
14946.0,100.9,1,22
14947.0,290.82,2,179
14948.0,1101.97,6,673
14950.0,371.2,1,136
14951.0,311.69,1,311
14952.0,8099.49,11,3355
14953.0,285.67,1,224
14954.0,294.85,1,117
14957.0,58.49,1,34
14958.0,483.72999999999996,3,128
14959.0,695.42,4,494
14960.0,221.27,2,221
14961.0,7044.68,9,3708
14962.0,126.7,1,44
14963.0,1472.34,5,1159
14964.0,206.21,1,143
14965.0,596.09,2,363
14966.0,183.02,1,179
14967.0,463.8,1,140
14968.0,147.59,1,127
14970.0,1592.06,4,250
14971.0,1097.98,3,639
14972.0,114.77,1,28
14973.0,1314.45,3,369
14974.0,89.94,1,37
14975.0,279.94,1,380
14976.0,790.86,7,234
14978.0,1921.3700000000001,5,523
14981.0,102.12,1,97
14984.0,202.37,2,58
14985.0,292.01,2,256
14987.0,326.4,2,128
14988.0,334.54,1,141
14995.0,231.98000000000002,2,102
14997.0,546.1999999999999,3,1120
14998.0,414.87,2,258
15000.0,490.52,1,218
15002.0,1641.76,4,862
15004.0,1220.77,1,623
15005.0,6295.37,28,4230
15006.0,480.38,1,286
15007.0,156.91,1,69
15009.0,1259.43,3,639
15010.0,308.94,1,184
15012.0,405.04,2,225
15014.0,257.67,2,149
15016.0,170.04,1,76
15017.0,125.58,1,63
15018.0,496.21000000000004,3,189
15019.0,252.81,1,150
15021.0,1871.77,9,819
15022.0,852.39,4,527
15023.0,6720.41,11,2827
15024.0,1636.43,10,902
15025.0,361.96,1,184
15026.0,469.0,3,285
15027.0,1066.1499999999999,4,565
15028.0,627.13,4,459
15030.0,518.28,2,372
15031.0,653.19,4,400
15032.0,4959.1,3,2968
15033.0,2557.18,10,1672
15034.0,4274.16,8,2413
15035.0,252.73000000000002,1,245
15036.0,429.56,3,316
15038.0,685.74,6,212
15039.0,19766.59,47,9131
15041.0,179.93,1,103
15042.0,135.93,1,30
15043.0,537.0,1,300
15044.0,7634.7300000000005,17,2785
15045.0,735.66,2,114
15046.0,5090.42,15,3372
15047.0,343.62,1,222
15048.0,381.0,4,192
